City ID,City Name,Country Code,Date,Latitude,Longitude,Humidity %,Temperature (F),Wind Speed (mph),Cloudiness %
1035025,Nacala,MZ,05/09/20,-14.54,40.67,92,69.40400000000005,3.9,33
2092164,Lorengau,PG,05/09/20,-2.02,147.27,69,86.9,4.52,3
546282,Kologriv,RU,05/09/20,58.83,44.32,93,49.352000000000075,4.58,97
3927995,Tambo,PE,05/09/20,-14.8,-73.92,94,39.02000000000006,0.63,98
6111867,Port Hawkesbury,CA,05/09/20,45.62,-61.35,86,35.99600000000005,10.8,90
3939168,Huarmey,PE,05/09/20,-10.07,-78.15,84,67.766,4.34,39
1179223,Fort Abbas,PK,05/09/20,29.19,72.85,15,102.02000000000007,5.85,13
2969963,Arrondissement de Verdun,FR,05/09/20,49.25,5.33,95,57.992,0.45,67
3698359,Chicama,PE,05/09/20,-7.84,-79.15,81,69.54800000000003,2.94,26
1712961,Gigmoto,PH,05/09/20,13.78,124.39,61,88.10600000000002,1.75,75
2444995,Filingué,NE,05/09/20,14.35,3.32,15,83.55200000000008,0.91,0
170062,Aleppo Governorate,SY,05/09/20,36.25,37.5,75,60.78200000000002,6.96,0
3517970,Pochutla,MX,05/09/20,15.74,-96.47,77,84.00200000000008,1.16,0
2063042,Port Hedland,AU,05/09/20,-20.32,118.57,31,89.6,8.2,87
5264475,New Richmond,US,05/09/20,45.12,-92.54,80,39.2,4.1,90
3398856,Grajaú,BR,05/09/20,-5.82,-46.14,93,72.78800000000004,1.49,83
1490256,Talnakh,RU,05/09/20,69.49,88.4,97,32.0,9.0,40
6050066,La Ronge,CA,05/09/20,55.1,-105.28,55,33.8,5.1,20
3674292,Mosquera,CO,05/09/20,4.71,-74.23,87,55.4,2.6,40
7671223,Kloulklubed,PW,05/09/20,7.04,134.26,78,82.4,2.6,90
1525988,Ayagoz,KZ,05/09/20,47.97,80.44,22,73.63399999999999,8.22,100
3894426,Coyhaique,CL,05/09/20,-45.58,-72.07,93,41.0,2.1,90
1045114,Inhambane,MZ,05/09/20,-23.86,35.38,83,67.92800000000007,4.43,1
3418910,Upernavik,GL,05/09/20,72.79,-56.15,94,15.674000000000014,4.32,100
1802276,Longyan,CN,05/09/20,25.11,117.02,65,87.47600000000008,1.51,73
4169452,Punta Gorda,US,05/09/20,26.93,-82.05,78,75.99199999999999,4.6,1
3985168,San Patricio,MX,05/09/20,19.22,-104.7,79,73.92200000000004,1.51,0
5282297,Bethel,US,05/09/20,41.37,-73.41,69,33.998000000000026,3.6,1
4505215,Amberley,US,05/09/20,39.2,-84.43,64,42.998000000000026,1.24,1
2170581,Coolum Beach,AU,05/09/20,-26.53,153.1,56,78.99800000000002,1.34,97
4552707,Tahlequah,US,05/09/20,35.92,-94.97,93,55.99400000000007,0.42,1
513329,Ozinki,RU,05/09/20,51.18,49.68,70,53.99600000000005,6.36,0
2667628,Tranås,SE,05/09/20,58.04,14.98,93,42.8,3.1,89
2209055,Waddān,LY,05/09/20,29.16,16.14,20,71.43800000000005,5.39,33
529505,Manturovo,RU,05/09/20,58.34,44.76,91,51.65600000000003,4.29,93
2123814,Leningradskiy,RU,05/09/20,69.38,178.42,97,30.74000000000002,5.86,100
4026082,Lázaro Cárdenas,MX,05/09/20,17.96,-102.2,85,77.18000000000004,1.07,1
2283016,Odienné,CI,05/09/20,9.51,-7.57,84,75.00200000000008,1.39,99
1267390,Kavaratti,IN,05/09/20,10.57,72.64,66,89.6,2.1,20
1808747,Hecun,CN,05/09/20,36.53,114.11,16,82.76000000000008,4.02,0
1214026,Sabang,ID,05/09/20,5.89,95.32,78,81.66200000000006,1.72,100
1706362,Limay,PH,05/09/20,14.53,120.55,52,95.0,2.6,40
3985710,Cabo San Lucas,MX,05/09/20,22.89,-109.91,75,75.00200000000008,3.58,0
1784055,Zhuanghe,CN,05/09/20,39.7,122.99,37,74.55200000000008,5.88,0
4013679,Coahuayana Viejo,MX,05/09/20,18.73,-103.68,82,75.21800000000009,0.43,0
964712,Plettenberg Bay,ZA,05/09/20,-34.05,23.37,32,68.9,2.6,0
1651103,Atambua,ID,05/09/20,-9.11,124.89,59,83.28200000000001,1.13,22
2294915,Takoradze,GH,05/09/20,4.88,-1.76,90,79.84400000000008,3.04,93
3533826,Yaguajay,CU,05/09/20,22.33,-79.24,80,78.18800000000005,2.9,93
1493162,Salym,RU,05/09/20,60.06,71.48,33,74.39000000000001,4.16,0
5546220,Saint George,US,05/09/20,37.1,-113.58,10,86.0,3.1,1
7372400,Weihe,CN,05/09/20,33.0,105.32,45,68.45,3.02,14
4692856,Galveston,US,05/09/20,29.37,-94.97,60,69.8,5.1,90
1731298,Aloleng,PH,05/09/20,16.13,119.78,65,88.55600000000003,5.17,85
2137773,Vao,NC,05/09/20,-22.67,167.48,65,72.57200000000003,4.22,92
3372707,Ribeira Grande,PT,05/09/20,38.52,-28.7,71,59.233999999999995,10.54,25
1502879,Kolosovka,RU,05/09/20,56.47,73.61,40,71.34800000000003,4.16,0
1283285,Jumla,NP,05/09/20,29.27,82.18,78,62.99600000000005,0.89,53
2392505,Nikki,BJ,05/09/20,9.94,3.21,85,76.71200000000006,3.4,70
1058080,Nosy Varika,MG,05/09/20,-20.58,48.53,85,70.75400000000005,3.1,78
1152222,Mae Hong Son,TH,05/09/20,19.3,97.97,63,91.4,1.5,20
110690,Faya,SA,05/09/20,18.39,42.45,72,64.4,1.38,69
2322794,Suleja,NG,05/09/20,9.18,7.18,87,73.70600000000003,1.41,100
1701394,Manuk Mangkaw,PH,05/09/20,4.8,119.85,70,85.424,1.88,32
1490003,Tatarsk,RU,05/09/20,55.22,75.98,42,71.67200000000004,5.17,0
4033356,Tiarei,PF,05/09/20,-17.53,-149.33,70,84.2,2.6,28
981827,Louis Trichardt,ZA,05/09/20,-23.04,29.9,93,54.82400000000001,2.48,59
3137469,Sørland,NO,05/09/20,67.67,12.69,79,33.89000000000002,2.54,2
3174050,Province of Mantua,IT,05/09/20,45.17,10.78,72,62.99600000000005,1.34,100
2129376,Kushiro,JP,05/09/20,42.98,144.37,81,51.8,5.1,75
511495,Peredovaya,RU,05/09/20,44.12,41.48,100,44.00600000000003,4.92,9
1498402,Mortka,RU,05/09/20,59.33,66.02,35,71.51000000000008,3.94,9
1895695,Kushima,JP,05/09/20,31.46,131.23,88,75.2,5.7,90
738742,Tokat,TR,05/09/20,40.42,36.58,81,37.004000000000055,0.55,0
3430988,Luján,AR,05/09/20,-34.57,-59.1,73,55.004000000000055,0.45,0
2629833,Husavik,IS,05/09/20,66.04,-17.34,79,21.2,6.7,0
2096742,Goroka,PG,05/09/20,-6.08,145.39,71,74.78600000000007,1.82,63
5879400,Anchorage,US,05/09/20,61.22,-149.9,22,69.8,3.1,1
3655185,Nueva Loja,EC,05/09/20,0.08,-76.88,96,69.98000000000005,0.35,48
2013639,Verkhnevilyuysk,RU,05/09/20,63.45,120.32,47,47.73200000000001,3.31,0
2132606,Samarai,PG,05/09/20,-10.62,150.67,81,81.05,6.21,88
1053384,Toamasina,MG,05/09/20,-18.17,49.38,88,71.6,4.1,75
2414616,Tondon,GN,05/09/20,10.37,-13.35,90,76.60400000000006,0.27,100
2264557,Ponta do Sol,PT,05/09/20,32.67,-17.1,68,64.4,1.0,40
3671437,Caucayá,CO,05/09/20,-0.19,-74.78,96,69.20600000000003,0.15,98
371745,Kutum,SD,05/09/20,14.2,24.67,19,66.88399999999999,4.45,2
3372783,Ponta Delgada,PT,05/09/20,37.73,-25.67,93,60.8,10.8,75
100926,Umluj,SA,05/09/20,25.02,37.27,34,74.91200000000006,4.75,100
2304548,Anloga,GH,05/09/20,5.79,0.9,84,82.76000000000008,6.57,38
866062,Iskateley,RU,05/09/20,67.68,53.15,96,34.592,4.17,61
1855540,Naze,JP,05/09/20,28.37,129.48,94,75.2,6.2,75
1621313,Ambulu,ID,05/09/20,-8.35,113.61,67,86.52200000000003,2.48,91
1181065,Chitral,PK,05/09/20,35.85,71.79,26,68.52200000000003,2.08,0
1488903,Turukhansk,RU,05/09/20,65.82,87.98,77,37.38200000000002,2.82,86
1803245,Lishui,CN,05/09/20,28.46,119.91,80,75.27200000000003,2.12,97
108410,Riyadh,SA,05/09/20,24.69,46.72,32,82.4,5.1,100
780687,Berlevåg,NO,05/09/20,70.86,29.09,92,30.091999999999995,3.63,82
3177695,Cuorgnè,IT,05/09/20,45.39,7.65,94,57.00200000000008,1.79,100
1275647,Bilāra,IN,05/09/20,26.18,73.71,26,93.74000000000002,3.62,35
1816751,Beidao,CN,05/09/20,34.57,105.89,34,71.042,3.22,1
2019718,Mukhen,RU,05/09/20,48.1,136.1,85,50.57600000000009,2.39,100
1497397,Nizhnyaya Poyma,RU,05/09/20,56.16,97.19,46,64.76000000000008,6.39,97
1255348,Surgāna,IN,05/09/20,20.57,73.62,38,88.934,2.95,0
2181625,Te Anau,NZ,05/09/20,-45.42,167.72,65,57.668000000000085,2.42,98
2123628,Magadan,RU,05/09/20,59.57,150.8,59,43.64600000000005,7.23,97
2179756,Waiuku,NZ,05/09/20,-37.25,174.75,56,68.0,5.7,100
3703938,Natá,PA,05/09/20,8.33,-80.52,57,78.99800000000002,1.34,100
3420846,Qaqortoq,GL,05/09/20,60.72,-46.03,23,51.8,9.8,3
3373652,Oistins,BB,05/09/20,13.07,-59.53,69,80.6,8.2,40
4231997,Avera,US,05/09/20,33.19,-82.53,81,51.8,0.52,1
50672,Wanlaweyn,SO,05/09/20,2.62,44.89,84,78.58399999999999,6.15,100
601551,Akdepe,TM,05/09/20,42.06,59.38,44,75.2,3.1,0
102527,Sakakah,SA,05/09/20,29.97,40.21,51,62.6,3.1,0
5367788,Lompoc,US,05/09/20,34.64,-120.46,93,57.00200000000008,2.6,90
3459352,Ladário,BR,05/09/20,-19.0,-57.6,79,64.45400000000005,1.13,0
2242001,Caxito,AO,05/09/20,-8.58,13.66,88,78.8,1.0,40
2172797,Cairns,AU,05/09/20,-16.92,145.77,48,84.2,6.2,75
2990473,Arrondissement de Nevers,FR,05/09/20,46.92,3.33,89,55.99400000000007,1.33,98
1261227,Nokha,IN,05/09/20,27.6,73.42,20,98.43800000000005,3.87,0
2094342,Kavieng,PG,05/09/20,-2.57,150.8,78,85.46000000000008,6.23,86
2654332,Buncrana,IE,05/09/20,55.13,-7.45,80,44.312000000000054,4.74,98
2340451,Gombe,NG,05/09/20,10.29,11.17,57,82.68800000000005,3.84,28
2374583,Bubaque,GW,05/09/20,11.28,-15.83,74,77.93600000000006,5.41,100
2122605,Okhotsk,RU,05/09/20,59.38,143.3,53,46.85,3.2,0
3397763,Jacareacanga,BR,05/09/20,-6.22,-57.75,96,74.57000000000006,0.23,100
5905393,Bonavista,CA,05/09/20,48.65,-53.11,97,39.77600000000009,14.29,100
2381972,Adrar,MR,05/09/20,20.5,-10.07,14,83.84000000000002,5.71,37
4018499,Nacozari,MX,05/09/20,25.34,-108.26,66,70.82600000000009,1.85,0
1264514,Māgadi,IN,05/09/20,12.97,77.23,66,87.99800000000002,1.0,20
2310533,Acurenam,GQ,05/09/20,1.03,10.65,98,68.36000000000008,0.61,82
3395473,Papara,BR,05/09/20,-3.98,-38.73,83,78.8,2.1,75
2013918,Ust-Maya,RU,05/09/20,60.42,134.53,64,39.992,2.46,100
1524801,Shīeli,KZ,05/09/20,44.17,66.75,39,74.58800000000005,2.64,0
2175403,Blackwater,AU,05/09/20,-23.58,148.88,35,82.34600000000005,1.23,59
3354077,Opuwo,NA,05/09/20,-18.06,13.84,50,60.44000000000002,3.5,0
2638419,Scarborough,GB,05/09/20,54.28,-0.4,88,50.0,3.13,64
118063,Sabzawār,IR,05/09/20,36.21,57.68,35,73.27400000000002,3.86,100
1254046,Tura,IN,05/09/20,25.52,90.22,27,94.62200000000004,0.95,0
152224,Mwanza,TZ,05/09/20,-2.52,32.9,79,67.06400000000004,4.12,12
1537939,Stepnogorsk,KZ,05/09/20,52.35,71.89,43,66.02000000000007,6.65,78
5654391,Glendive,US,05/09/20,47.11,-104.71,93,39.00200000000008,2.1,90
3419842,Sisimiut,GL,05/09/20,66.94,-53.67,92,33.458000000000006,4.44,51
1582436,Don Luan,VN,05/09/20,11.53,106.92,42,98.24000000000002,1.22,98
4328254,Iberia,US,05/09/20,29.95,-91.75,77,62.99600000000005,3.1,1
1076194,Andilamena,MG,05/09/20,-17.02,48.58,89,60.58399999999999,3.65,83
119374,Qeshm,IR,05/09/20,26.96,56.27,55,86.0,1.0,95
5391295,Salinas,US,05/09/20,36.68,-121.66,82,57.2,4.6,90
1510689,Baykit,RU,05/09/20,61.67,96.37,41,52.52000000000006,5.31,17
3432043,La Plata,AR,05/09/20,-34.92,-57.95,72,59.0,0.89,0
3453741,Pinheiro Machado,BR,05/09/20,-31.58,-53.38,94,48.43399999999999,2.32,0
2685750,Östersund,SE,05/09/20,63.18,14.64,91,32.0,1.5,100
778707,Mehamn,NO,05/09/20,71.04,27.85,90,30.128000000000064,4.17,72
3439389,Asunción,PY,05/09/20,-25.3,-57.64,46,69.8,4.1,0
2028462,Ulaanbaatar,MN,05/09/20,47.91,106.88,35,42.8,7.0,75
551847,Kaspiysk,RU,05/09/20,42.88,47.64,93,51.8,3.0,90
64814,Bandarbeyla,SO,05/09/20,9.49,50.81,72,82.23800000000004,3.48,50
2191562,Dunedin,NZ,05/09/20,-45.87,170.5,81,55.004000000000055,5.43,87
921786,Mitsamiouli,KM,05/09/20,-11.38,43.28,81,80.02400000000002,4.52,94
933290,Mookane,BW,05/09/20,-23.69,26.66,78,56.858000000000004,2.9,0
4032369,Pangai,TO,05/09/20,-19.8,-174.35,83,80.6,3.1,75
5978133,Hudson Bay,CA,05/09/20,52.85,-102.38,80,33.65600000000003,2.95,81
2409914,Bonthe,SL,05/09/20,7.53,-12.51,87,79.66400000000003,2.6,99
3662155,Sena Madureira,BR,05/09/20,-9.07,-68.66,82,70.358,0.12,1
3533462,Acapulco de Juárez,MX,05/09/20,16.86,-99.89,83,80.6,2.6,5
2664339,Vasterhaninge,SE,05/09/20,59.12,18.1,49,46.99400000000007,4.57,58
1293960,Taunggyi,MM,05/09/20,20.78,97.03,30,89.47400000000002,1.17,0
3628473,San Cristobal,VE,05/09/20,7.77,-72.22,88,66.41600000000001,1.52,97
2208332,Opotiki,NZ,05/09/20,-38.08,177.28,68,66.00200000000008,1.79,0
3598787,Champerico,GT,05/09/20,14.3,-91.92,75,85.33399999999999,3.01,60
128321,Kāzerūn,IR,05/09/20,29.62,51.65,27,81.10400000000006,2.51,98
2179670,Wanganui,NZ,05/09/20,-39.93,175.05,51,64.00400000000005,1.34,1
5924351,Clyde River,CA,05/09/20,70.47,-68.59,84,1.3999999999999986,6.7,1
5859699,College,US,05/09/20,64.86,-147.8,20,73.99400000000007,1.5,75
3448903,São João da Barra,BR,05/09/20,-21.64,-41.05,66,68.19800000000002,2.02,2
515246,Onega,RU,05/09/20,63.91,38.14,89,37.814000000000036,4.26,63
2059470,Victor Harbor,AU,05/09/20,-35.57,138.62,69,59.0,0.45,25
5067114,Douglas,US,05/09/20,41.3,-96.17,65,46.004000000000055,8.2,90
2020121,Mayya,RU,05/09/20,61.73,130.28,41,41.0,2.0,72
535839,Leshukonskoye,RU,05/09/20,64.9,45.76,83,44.99600000000005,2.17,52
1610187,Kaset Sombun,TH,05/09/20,16.28,101.95,41,98.25800000000001,1.24,91
1259385,Port Blair,IN,05/09/20,11.67,92.75,73,86.27000000000007,3.9,56
2449066,Tombouctou,ML,05/09/20,20.0,-3.0,11,88.142,4.51,0
1732663,Raub,MY,05/09/20,3.79,101.86,59,90.14000000000001,1.2,93
515109,Oranzherei,RU,05/09/20,45.85,47.57,62,53.6,3.0,100
5767918,Pierre,US,05/09/20,44.37,-100.35,80,37.004000000000055,4.6,40
3347719,Luena,AO,05/09/20,-11.78,19.92,78,57.57800000000007,2.17,15
1855612,Nara,JP,05/09/20,34.69,135.8,69,80.6,2.1,75
2208248,Kaitangata,NZ,05/09/20,-46.28,169.85,75,55.99400000000007,1.79,80
3391889,Pitimbu,BR,05/09/20,-7.47,-34.81,94,73.4,2.1,5
6113406,Prince Rupert,CA,05/09/20,54.32,-130.32,35,71.6,1.5,1
3401845,Conceição do Araguaia,BR,05/09/20,-8.26,-49.26,94,77.0,1.0,99
1504489,Karasuk,RU,05/09/20,53.74,78.04,38,70.68200000000002,6.82,0
2654970,Brae,GB,05/09/20,60.4,-1.35,64,33.8,7.7,25
3673407,Padilla,CO,05/09/20,3.22,-76.31,73,75.2,3.6,40
581049,Arkhangelsk,RU,05/09/20,64.54,40.54,86,41.0,4.0,90
4616470,Crossville,US,05/09/20,35.95,-85.03,79,42.8,1.01,1
3839307,Rawson,AR,05/09/20,-43.3,-65.1,38,63.08600000000007,9.28,74
3470821,Barra,BR,05/09/20,-11.09,-43.14,72,72.51800000000009,1.86,100
3359736,Vredendal,ZA,05/09/20,-31.67,18.5,23,70.26800000000009,4.65,0
1487332,Verkhnyaya Inta,RU,05/09/20,65.98,60.31,94,41.9,2.85,100
153955,Micheweni,TZ,05/09/20,-4.97,39.83,83,78.62000000000006,7.89,97
161616,Balkanabat,TM,05/09/20,39.51,54.37,30,79.62800000000007,6.66,74
590447,Karla,EE,05/09/20,59.37,24.93,69,42.008,2.1,50
1785036,Zhangye,CN,05/09/20,38.93,100.45,37,53.36600000000001,7.39,54
237379,Ndélé,CF,05/09/20,8.41,20.65,73,72.37400000000001,2.03,71
2025456,Chernyshevskiy,RU,05/09/20,63.01,112.47,98,37.58000000000004,4.12,100
1271439,Gaya,IN,05/09/20,24.78,85.0,66,87.8,5.1,0
2098329,Daru,PG,05/09/20,-9.08,143.21,81,82.32800000000006,7.42,69
2161515,Kiama,AU,05/09/20,-34.68,150.87,36,64.00400000000005,3.58,0
1637001,Luwuk,ID,05/09/20,-0.95,122.79,66,85.658,3.16,82
3897347,Calama,CL,05/09/20,-22.47,-68.93,19,50.0,5.7,12
3456277,Nobres,BR,05/09/20,-14.72,-56.33,89,69.18800000000005,1.4,4
736151,Grevená,GR,05/09/20,40.08,21.43,81,50.0,1.5,84
2278158,Buchanan,LR,05/09/20,5.88,-10.05,85,79.25,3.15,100
5975004,High Level,CA,05/09/20,58.52,-117.14,45,46.4,1.5,75
1801792,Luoyang,CN,05/09/20,34.68,112.45,27,80.97800000000007,2.88,6
708898,Hayvoron,UA,05/09/20,48.34,29.87,80,50.108000000000004,2.31,60
3347353,Menongue,AO,05/09/20,-14.66,17.69,68,61.016000000000005,1.53,100
2157698,Mildura,AU,05/09/20,-34.2,142.15,54,57.2,3.1,40
2122614,Ekhabi,RU,05/09/20,53.51,142.97,48,50.39600000000005,4.51,0
3393536,Olinda,BR,05/09/20,-8.01,-34.86,78,78.8,2.1,40
5359864,Isla Vista,US,05/09/20,34.41,-119.86,93,60.008,3.6,90
2814880,Waldkirchen,DE,05/09/20,48.73,13.6,78,55.99400000000007,0.89,99
3374120,Vila do Maio,CV,05/09/20,15.13,-23.22,73,71.6,6.7,40
296852,Erzin,TR,05/09/20,36.96,36.2,74,64.99400000000007,1.25,0
6148373,Sioux Lookout,CA,05/09/20,50.1,-91.92,51,37.4,3.1,75
2521570,Arrecife,ES,05/09/20,28.96,-13.55,72,66.2,2.1,1
2294034,Winneba,GH,05/09/20,5.35,-0.62,83,82.4,4.6,65
70979,Sayyan,YE,05/09/20,15.17,44.32,38,61.016000000000005,2.29,32
2457161,Gao,ML,05/09/20,16.64,1.64,15,79.016,0.87,0
1274822,Chāmpua,IN,05/09/20,22.08,85.67,35,94.71200000000006,3.07,0
5742974,North Bend,US,05/09/20,43.41,-124.22,87,57.2,2.1,90
2655273,Bodmin,GB,05/09/20,50.47,-4.72,76,55.4,1.5,45
157429,Kilindoni,TZ,05/09/20,-7.91,39.67,81,78.74600000000005,8.54,97
113659,Tabas,IR,05/09/20,33.6,56.92,20,77.0,1.06,58
1506254,Gornyy,RU,05/09/20,55.12,83.91,49,70.46600000000001,2.39,0
1640344,Kendari,ID,05/09/20,-3.94,122.5,52,88.46600000000001,1.7,19
5404476,Ukiah,US,05/09/20,39.15,-123.21,33,75.2,2.1,1
5110365,Broome,US,05/09/20,42.25,-75.83,97,32.0,4.6,90
569497,Chelno-Vershiny,RU,05/09/20,54.43,51.1,78,54.30200000000008,7.04,93
2518878,Denia,ES,05/09/20,38.84,0.11,85,66.00200000000008,2.02,77
2616504,Nexø,DK,05/09/20,55.06,15.13,93,46.4,2.6,6
1731248,Alugan,PH,05/09/20,12.22,125.48,73,85.78399999999999,3.38,96
2186111,Ngunguru,NZ,05/09/20,-35.62,174.5,76,66.00200000000008,2.68,56
4993659,Garden City,US,05/09/20,42.33,-83.33,33,44.6,4.1,40
2476660,Tigzirt,DZ,05/09/20,36.89,4.12,91,63.59000000000002,1.72,52
1254709,Tezu,IN,05/09/20,27.92,96.17,27,92.66000000000008,1.84,0
909488,Lukulu,ZM,05/09/20,-14.37,23.24,76,57.794000000000075,2.66,53
1082243,Ambilobe,MG,05/09/20,-13.2,49.05,80,73.79600000000005,2.16,22
544084,Koslan,RU,05/09/20,63.46,48.9,73,50.21600000000001,0.72,14
5229782,Minnehaha,US,05/09/20,43.67,-96.76,80,41.0,9.3,90
2077895,Alice Springs,AU,05/09/20,-23.7,133.88,25,64.4,7.2,0
3441890,Departamento de Maldonado,UY,05/09/20,-34.67,-54.92,87,57.992,1.5,0
2037886,Dandong,CN,05/09/20,40.13,124.39,47,74.3,4.78,0
6100799,Pemberton,CA,05/09/20,50.32,-122.8,44,62.024000000000015,1.14,93
1497951,Nazarovo,RU,05/09/20,56.01,90.39,48,69.49400000000007,3.61,49
1278969,Along,IN,05/09/20,28.17,94.77,37,87.65600000000003,0.47,0
3386467,Terra Santa,BR,05/09/20,-2.1,-56.49,90,75.2,0.34,32
293842,Kiryat Gat,IL,05/09/20,31.61,34.76,79,62.00600000000003,2.44,5
3520994,Puerto Escondido,MX,05/09/20,15.85,-97.07,70,83.89400000000008,1.58,0
1278985,Alappuzha,IN,05/09/20,9.49,76.33,79,85.91000000000008,1.65,100
1222396,Kuah,MY,05/09/20,6.33,99.84,84,87.8,1.5,40
1634614,Nabire,ID,05/09/20,-3.37,135.48,73,86.684,1.68,68
1687894,Santa Rosa,PH,05/09/20,14.31,121.11,58,95.0,1.79,67
2021017,Kysyl-Syr,RU,05/09/20,63.9,122.76,81,36.95,3.69,0
916668,Isoka,ZM,05/09/20,-10.16,32.63,97,52.141999999999996,0.91,15
4328010,Houma,US,05/09/20,29.6,-90.72,72,62.99600000000005,1.5,1
3363094,Paarl,ZA,05/09/20,-33.73,18.98,100,57.992,1.0,75
2014078,Urusha,RU,05/09/20,54.05,122.9,38,51.74600000000005,3.75,57
364933,Umm Kaddadah,SD,05/09/20,13.6,26.69,13,78.06200000000005,7.23,96
95788,Hīt,IQ,05/09/20,33.64,42.83,38,73.09400000000008,7.44,0
2328617,Numan,NG,05/09/20,9.47,12.03,62,84.84800000000003,4.85,61
1687186,Sarangani,PH,05/09/20,5.4,125.46,67,85.78399999999999,1.2,100
561698,Gayny,RU,05/09/20,60.31,54.32,53,63.44600000000005,1.83,0
5506956,Las Vegas,US,05/09/20,36.17,-115.14,6,95.0,3.6,1
4006387,Etchoropo,MX,05/09/20,26.77,-109.67,47,68.0,0.89,0
2377457,Nouadhibou,MR,05/09/20,20.93,-17.03,81,66.38000000000004,10.18,100
2449893,Tessalit,ML,05/09/20,20.2,1.01,16,80.24000000000002,2.36,0
3672093,Pivijay,CO,05/09/20,10.46,-74.62,79,84.2,4.6,78
1852357,Shimoda,JP,05/09/20,34.67,138.95,100,69.8,10.8,75
3372988,Horta,PT,05/09/20,38.53,-28.63,71,58.87400000000001,10.01,36
1064258,Ikalamavony,MG,05/09/20,-21.15,46.58,81,61.25,3.38,25
1337612,Dhidhdhoo,MV,05/09/20,6.88,73.1,76,83.71400000000003,2.57,100
3832899,Viedma,AR,05/09/20,-40.81,-63.0,39,59.59400000000007,6.4,43
1795565,Shenzhen,CN,05/09/20,22.55,114.07,79,89.6,5.0,20
2651609,Dalbeattie,GB,05/09/20,54.93,-3.82,89,48.00200000000008,3.13,89
